権利付最終日,銘柄コード,銘柄名,市場,貸借,出来高,時価総額,発行株数,PER,PBR,単位,逆日歩確報,逆日歩_日数,日証金_買い残高,日証金_買い新規,日証金_売り残高,日証金_売り新規,日証金_残高倍率
2019-03-26,3341,日本調剤,東P,貸借,26800,60570720000,32048000.0,14.95,1.38,100,0.0,3,4400,0,0,0,-1.0
2019-03-26,3347,トラスト,東S,貸借,45700,5798900000,28150000.0,14.73,0.8,100,0.0,3,69400,6500,1300,1000,53.38
2019-03-26,3371,ソフトクリエイトホールディングス,東P,貸借,39400,20400980000,27531686.909581646,15.94,1.98,100,0.0,3,5600,800,5600,1000,1.0
2019-03-26,3372,関門海,東S,貸借,41700,5425440000,12558888.888888888,1378.89,4.96,100,0.0,3,100,0,0,0,-1.0
2019-03-26,3395,サンマルクホールディングス,東P,貸借,128600,58606170000,22777368.830159348,18.87,1.18,100,0.15,3,35200,0,6000,3800,5.87
2019-03-26,3397,トリドールホールディングス,東P,貸借,444400,98965200000,86964147.62741652,362.9,2.85,100,2.4,3,190200,1000,287800,28800,0.66
2019-03-26,3423,エスイー,東S,貸借,9200,9220690000,31256576.27118644,12.69,1.02,100,0.0,3,30000,1000,30000,0,1.0
2019-03-26,3484,テンポイノベーション,東P,貸借,37200,13635660000,17824392.156862747,26.75,6.47,100,0.0,3,46200,0,0,0,-1.0
2019-03-26,3521,エコナックホールディングス,東S,貸借,220900,5170170000,21364338.842975207,29.47,1.4,100,0.0,3,28450,8000,41950,24400,0.68
2019-03-26,3529,アツギ,東S,貸借,34200,16903890000,17319559.426229507,-1.0,0.36,100,0.15,3,49200,40200,48500,0,1.01
2019-03-26,3542,ベガコーポレーション,東G,貸借,3100,8905940000,10367799.76717113,-1.0,2.47,100,0.0,3,500,0,0,0,-1.0
2019-03-26,3561,力の源ホールディングス,東P,貸借,51700,18436310000,23636294.871794872,29.84,4.25,100,0.15,3,84800,2500,110500,400,0.77
2019-03-26,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東P,貸借,506400,216143090000,116018835.21202362,21.7,4.56,100,0.0,3,48400,400,0,0,-1.0
2019-03-26,3569,セーレン,東P,貸借,126100,108649150000,64633640.690065436,10.97,1.22,100,0.0,3,15700,1000,15700,0,1.0
2019-03-26,3591,ワコールホールディングス,東P,貸借,162500,187679400000,70689039.5480226,507.47,0.8,100,0.0,3,12700,200,700,100,18.14
2019-03-26,3635,コーエーテクモホールディングス,東P,貸借,465660,267714120000,335902283.5633626,19.27,2.22,100,0.0,3,19370,0,19370,650,1.0
2019-03-26,3640,電算,東S,貸借,23200,12345670000,5837196.21749409,-1.0,1.43,100,2.85,3,4000,0,24700,8200,0.16
2019-03-26,3648,ＡＧＳ,東S,貸借,21000,12884760000,17845927.977839336,23.58,1.09,100,0.9,3,2200,0,12700,900,0.17
2019-03-26,3690,イルグルム,東G,貸借,17600,9169900000,6372411.396803335,-1.0,8.45,100,0.15,3,14700,500,60600,0,0.24
2019-03-26,3708,特種東海製紙,東P,貸借,30700,63959800000,15412000.0,13.17,0.8,100,2.85,3,800,0,5400,1700,0.15
2019-03-26,3710,ジョルダン,東S,貸借,2300,5202450000,5255000.0,39.35,1.08,100,0.0,3,18900,0,200,100,94.5
2019-03-26,3738,ティーガイア,東P,貸借,176600,148500970000,79073998.93503727,7.56,2.24,100,0.0,3,7400,800,7400,100,1.0
2019-03-26,3778,さくらインターネット,東P,貸借,134400,19788480000,37620684.41064639,209.39,2.64,100,0.0,3,81600,7500,59600,0,1.37
2019-03-26,3835,ｅＢＡＳＥ,東P,貸借,139600,28369620000,47125614.6179402,35.23,6.79,100,0.0,3,19800,3800,0,0,-1.0
2019-03-26,3837,アドソル日進,東P,貸借,52000,14776840000,9299458.779106356,21.25,3.75,100,0.0,3,49700,1100,400,0,124.25
2019-03-26,3839,ＯＤＫソリューションズ,東S,貸借,23000,4042600000,8200000.0,12.98,0.79,100,0.0,3,2600,0,100,0,26.0
2019-03-26,3844,コムチュア,東P,貸借,175200,52876220000,32241597.56097561,28.92,5.8,100,0.0,3,33800,1000,39800,6800,0.85
2019-03-26,3853,アステリア,東P,貸借,155700,16599210000,17491264.48893572,58.86,2.96,100,0.15,3,231700,600,255000,400,0.91
2019-03-26,3861,王子ホールディングス,東P,貸借,2833600,703980980000,1014381815.5619596,13.23,1.02,100,0.0,3,167100,45500,177300,0,0.94
2019-03-26,3863,日本製紙,東P,貸借,513500,265642420000,116254888.40262581,-1.0,0.69,100,2.7,3,2400,100,245300,8300,0.01
2019-03-26,3880,大王製紙,東P,貸借,394800,200595710000,153713187.7394636,41.7,1.06,100,0.6,3,16500,0,107800,1500,0.15
2019-03-26,3933,チエル,東S,貸借,32200,3350160000,7755000.0,313.1,2.24,100,0.0,3,65000,3800,53200,4000,1.22
2019-03-26,3968,セグエグループ,東P,貸借,277200,8050080000,34402051.28205128,19.56,2.91,100,0.0,3,27200,1800,0,0,-1.0
2019-03-26,4008,住友精化,東P,貸借,25300,55193230000,13972969.620253164,89.72,0.85,100,0.0,3,4600,500,1100,100,4.18
2019-03-26,4088,エア・ウォーター,東P,貸借,426900,318524200000,198705053.02557704,10.91,1.14,100,0.0,3,19100,0,2600,0,7.35
2019-03-26,4246,ダイキョーニシカワ,東P,貸借,180600,78551870000,73896396.98965193,7.26,1.02,100,1.65,3,11400,600,23800,3900,0.48
2019-03-26,4275,カーリットホールディングス,東P,貸借,149000,18759000000,24050000.0,11.74,0.69,100,0.0,3,20600,4000,15700,0,1.31
2019-03-26,4299,ハイマックス,東S,貸借,3120,11333060000,14892325.886990802,12.41,1.17,100,0.15,3,3000,0,7400,200,0.41
2019-03-26,4301,アミューズ,東P,貸借,53600,45515880000,18623518.821603928,9.42,1.45,100,0.0,3,6300,0,3800,500,1.66
2019-03-26,4304,Ｅストアー,東S,貸借,26400,4691610000,5161287.128712871,10.59,3.09,100,0.0,3,6600,0,0,0,-1.0
2019-03-26,4310,ドリームインキュベータ,東P,貸借,66200,16437710000,10325194.72361809,41.36,1.39,100,0.0,3,20300,8000,20300,1300,1.0
2019-03-26,4318,クイック,東P,貸借,64100,33919070000,19098575.45045045,17.01,4.0,100,0.0,3,5500,0,3600,200,1.53
2019-03-26,4323,日本システム技術,東P,貸借,63000,7823440000,11224447.632711621,24.39,1.22,100,0.0,3,34400,10000,14600,200,2.36
2019-03-26,4337,ぴあ,東P,貸借,18000,66325690000,14657611.049723757,80.69,10.12,100,2.25,3,6900,0,19400,2900,0.36
2019-03-26,4344,ソースネクスト,東P,貸借,1936200,60580690000,136136382.0224719,98.36,5.12,100,0.6,3,7414200,195200,8404300,24700,0.88
2019-03-26,4347,ブロードメディア,東S,貸借,323670,7044110000,7914730.337078651,40.78,2.93,100,0.0,3,41870,8300,41870,13800,1.0
2019-03-26,4362,日本精化,東P,貸借,25600,30142460000,25372441.077441078,11.68,0.72,100,1.95,3,1700,100,15300,1900,0.11
2019-03-26,4401,ＡＤＥＫＡ,東P,貸借,208000,165116740000,103651437.53923415,9.62,0.8,100,0.15,3,27800,1900,45900,7700,0.61
2019-03-26,4436,ミンカブ・ジ・インフォノイド,東G,貸借,58400,13068740000,12977894.736842105,29.2,3.72,100,0.0,3,29500,12800,0,0,-1.0
2019-03-26,4461,第一工業製薬,東P,貸借,106500,35845890000,10684318.926974665,13.24,1.09,100,0.0,3,9400,200,9500,500,0.99
2019-03-26,4462,石原ケミカル,東P,貸借,49000,14163740000,16298895.281933257,12.29,0.76,100,1.8,3,9000,400,9000,3000,1.0
2019-03-26,4464,ソフト９９コーポレーション,東S,貸借,30500,20715450000,22274677.419354837,10.9,0.43,100,0.0,3,15700,0,100,100,157.0
2019-03-26,4524,森下仁丹,東S,貸借,2700,9462000000,4150000.0,26.49,0.95,100,0.0,3,1300,0,0,0,-1.0
2019-03-26,4526,理研ビタミン,東P,貸借,52800,73370940000,40693810.316139765,22.53,1.01,100,3.3,3,6400,2600,9000,0,0.71
2019-03-26,4527,ロート製薬,東P,貸借,864000,323646310000,235893811.95335278,31.9,2.39,100,0.0,3,53200,5400,3000,0,17.73
2019-03-26,4538,扶桑薬品工業,東P,貸借,4900,23873650000,9451167.854315123,24.79,0.67,100,0.0,3,500,0,200,0,2.5
2019-03-26,4543,テルモ,東P,貸借,1867000,2572800000000,759386068.4769776,31.6,3.6,100,0.0,3,64400,4000,37600,400,1.71
2019-03-26,4559,ゼリア新薬工業,東P,貸借,193100,98217380000,53119188.75067604,24.11,1.41,100,1.8,3,5400,0,4600,200,1.17
2019-03-26,4611,大日本塗料,東P,貸借,147500,32414340000,29710669.110907424,8.58,0.73,100,3.9,3,7300,1000,7400,1100,0.99
2019-03-26,4636,Ｔ＆Ｋ　ＴＯＫＡ,東P,貸借,85300,23652330000,25055434.322033897,33.88,0.48,100,2.85,3,23500,700,20500,4900,1.15
2019-03-26,4661,オリエンタルランド,東P,貸借,3106500,4473300000000,1818414634.1463416,44.62,5.02,100,3.0,3,38500,0,846000,56500,0.05
2019-03-26,4665,ダスキン,東P,貸借,123600,144113680000,55194821.9073152,23.77,0.95,100,3.3,3,2200,700,3600,700,0.61
2019-03-26,4676,フジ・メディア・ホールディングス,東P,貸借,493300,352696910000,234194495.35192564,14.18,0.46,100,0.0,3,6300,100,3600,200,1.75
2019-03-26,4678,秀英予備校,東S,貸借,44400,3348290000,6710000.0,-1.0,0.83,100,2.85,3,900,0,13500,10200,0.07
2019-03-26,4680,ラウンドワン,東P,貸借,1614900,132584090000,286358725.7019438,18.52,2.12,100,1.05,3,131100,31500,141600,5700,0.93
2019-03-26,4681,リゾートトラスト,東P,貸借,1298100,165602730000,108520792.92267366,13.14,1.27,100,2.25,3,62700,3900,62700,3000,1.0
2019-03-26,4694,ビー・エム・エル,東P,貸借,111100,139746750000,44014724.40944882,19.28,1.66,100,1.5,3,2900,100,5400,1500,0.54
2019-03-26,4718,早稲田アカデミー,東P,貸借,303200,11844000000,16658227.848101266,12.16,1.48,100,0.0,3,25200,19800,400,0,63.0
2019-03-26,4732,ユー・エス・エス,東P,貸借,441600,622741000000,313250000.0,19.24,2.71,100,2.4,3,17800,10900,27000,1000,0.66
2019-03-26,4765,ＳＢＩグローバルアセットマネジメント,東P,貸借,404200,26031810000,83973580.64516129,21.06,2.75,100,0.0,3,209600,6800,2600,1000,80.62
2019-03-26,4792,山田コンサルティンググループ,東P,貸借,38400,47352480000,19896000.0,28.31,3.94,100,0.15,3,30700,4900,47400,1900,0.65
2019-03-26,4816,東映アニメーション,東S,貸借,57100,213780000000,42000000.0,18.3,3.1,100,0.9,3,16400,0,17000,2500,0.96
2019-03-26,4828,ビジネスエンジニアリング,東P,貸借,28000,13530000000,11994680.851063829,16.81,3.09,100,0.3,3,3400,800,3000,400,1.13
2019-03-26,4901,富士フイルムホールディングス,東P,貸借,1149400,2575100000000,514608313.34932053,14.52,0.98,100,0.0,3,15000,6100,15000,500,1.0
2019-03-26,4917,マンダム,東P,貸借,248800,135202060000,48269210.99607283,24.77,1.8,100,1.95,3,13900,8700,9800,1000,1.42
2019-03-26,4921,ファンケル,東P,貸借,1117100,365119310000,130353198.85755087,39.08,5.63,100,1.05,3,32400,3300,64300,12800,0.5
2019-03-26,4923,コタ,東P,貸借,42166,27793180000,27221527.91380999,25.22,3.47,100,0.0,3,9020,1650,3960,110,2.28
2019-03-26,4925,ハーバー研究所,東S,貸借,8200,27702400000,3935000.0,12.75,2.23,100,0.0,3,9000,600,800,700,11.25
2019-03-26,4951,エステー,東P,貸借,34400,43723000000,23000000.0,23.5,1.48,100,1.95,3,10000,200,18500,0,0.54
2019-03-26,4977,新田ゼラチン,東S,貸借,32100,12861780000,18373971.42857143,12.81,0.8,100,0.15,3,42200,4500,42200,100,1.0
2019-03-26,4994,大成ラミック,東S,貸借,14000,19852800000,7047497.337593184,19.16,0.94,100,5.85,3,900,300,8000,600,0.11
2019-03-26,4998,フマキラー,東S,貸借,33200,22492360000,16490000.0,32.44,1.39,100,0.0,3,35400,0,54000,100,0.66
2019-03-26,5019,出光興産,東P,貸借,7367000,825760000000,1040000000.0,9.62,0.93,100,1.5,3,448500,360500,22000,2000,20.39
2019-03-26,5121,藤倉コンポジット,東P,貸借,50500,10199100000,23446206.896551725,15.76,0.38,100,0.0,3,20700,3300,15200,0,1.36
2019-03-26,5142,アキレス,東P,貸借,26600,31329510000,16762712.68057785,87.08,0.7,100,6.0,3,14100,0,18300,300,0.77
2019-03-26,5186,ニッタ,東P,貸借,30200,107467380000,30272501.408450704,11.21,0.97,100,3.45,3,1700,0,6200,100,0.27
2019-03-26,5262,日本ヒューム,東P,貸借,34700,21922580000,29347496.653279785,8.81,0.57,100,0.0,3,44600,200,11200,600,3.98
2019-03-26,5273,三谷セキサン,東S,貸借,33700,73010840000,24986598.220396988,9.71,0.94,100,2.25,3,1300,300,8500,1000,0.15
2019-03-26,5331,ノリタケカンパニーリミテド,東P,貸借,40200,76143810000,14842847.953216374,7.63,0.71,100,0.0,3,10900,800,3300,0,3.3
2019-03-26,5332,ＴＯＴＯ,東P,貸借,575700,796415830000,176981295.55555555,23.56,2.25,100,3.0,3,21900,2200,53800,2800,0.41
2019-03-26,5344,ＭＡＲＵＷＡ,東P,貸借,200100,62726040000,12372000.0,9.24,1.14,100,0.0,3,12900,2800,4100,0,3.15
2019-03-26,5363,ＴＹＫ,東S,貸借,144400,16508150000,45476997.245179065,7.9,0.58,100,0.0,3,75500,100,20600,0,3.67
2019-03-26,5401,日本製鉄,東P,貸借,2908000,1864500000000,950305810.3975536,7.19,0.56,100,0.0,3,177000,33000,115900,12600,1.53
2019-03-26,5411,ＪＦＥホールディングス,東P,貸借,3760800,1164900000000,614398734.1772152,6.68,0.57,100,0.0,3,288900,141500,288900,0,1.0
2019-03-26,5440,共英製鋼,東P,貸借,126500,71523670000,44898725.67482737,10.64,0.48,100,0.0,3,7100,0,6300,1400,1.13
2019-03-26,5449,大阪製鐵,東S,貸借,48500,82445960000,42279979.48717949,18.41,0.53,100,0.0,3,19100,0,15500,1900,1.23
2019-03-26,5451,淀川製鋼所,東P,貸借,80900,75043150000,35837225.40592168,9.64,0.4,100,3.45,3,5700,3100,4900,500,1.16
2019-03-26,5463,丸一鋼管,東P,貸借,150500,305970000000,94000000.0,18.41,0.99,100,0.3,3,3000,200,14600,2600,0.21
2019-03-26,5481,山陽特殊製鋼,東P,貸借,77400,77177870000,33424802.944997836,9.63,0.38,100,0.0,3,4900,3000,2200,0,2.23
2019-03-26,5659,日本精線,東P,貸借,27100,21716720000,6492292.974588939,7.79,0.68,100,0.3,3,5500,300,1400,0,3.93
2019-03-26,5711,三菱マテリアル,東P,貸借,699100,382897520000,131489532.96703297,293.09,0.6,100,0.0,3,52200,23800,21000,11800,2.49
2019-03-26,5902,ホッカンホールディングス,東P,貸借,45800,26278770000,13469384.930804716,20.7,0.44,100,0.0,3,5900,400,5900,900,1.0
2019-03-26,5911,横河ブリッジホールディングス,東P,貸借,144600,86390860000,45564799.57805907,10.29,0.92,100,0.0,3,9600,400,8600,200,1.12
2019-03-26,5923,高田機工,東S,貸借,25100,5866950000,2237585.8123569796,6.33,0.31,100,0.0,3,7600,600,7600,1000,1.0
2019-03-26,5929,三和ホールディングス,東P,貸借,401600,298685000000,235000000.0,13.42,1.75,100,0.0,3,7300,3400,12400,1400,0.59
2019-03-26,5949,ユニプレス,東P,貸借,283600,82321510000,47944967.96738497,6.39,0.55,100,0.15,3,15700,0,15700,200,1.0
2019-03-26,5955,ヤマシナ,東S,貸借,514100,10770880000,143611733.33333334,28.43,0.99,100,0.0,3,411600,23000,30000,0,13.72
2019-03-26,5956,トーソー,東S,貸借,16000,5610000000,10000000.0,11.28,0.43,100,14.4,3,1100,0,10500,4800,0.1
2019-03-26,5970,ジーテクト,東P,貸借,137400,66995170000,43931259.016393445,6.26,0.54,100,0.0,3,96300,0,2800,1900,34.39
2019-03-26,5976,ネツレン,東P,貸借,204900,38973540000,43790494.38202247,37.39,0.61,100,2.1,3,5500,600,15800,4300,0.35
2019-03-26,5988,パイオラックス,東P,貸借,188500,83257940000,39254097.12399811,9.98,0.83,100,2.4,3,14000,13700,6300,600,2.22
2019-03-26,5989,エイチワン,東P,貸借,133200,25809080000,28392827.282728273,6.28,0.41,100,0.0,3,5400,900,5400,2300,1.0
2019-03-26,6059,ウチヤマホールディングス,東S,貸借,83600,9901410000,21618799.126637556,8.03,0.55,100,1.65,3,14300,5600,14300,5400,1.0
2019-03-26,6073,アサンテ,東P,貸借,15300,27473060000,12341895.777178796,18.12,2.19,100,4.2,3,100,0,4000,1200,0.03
2019-03-26,6089,ウィルグループ,東P,貸借,237800,28753140000,22203196.91119691,18.68,7.27,100,0.0,3,83500,13300,83500,600,1.0
2019-03-26,6096,レアジョブ,東S,貸借,168800,7062310000,9441590.909090908,54.99,5.11,100,0.0,3,11800,0,0,0,-1.0
2019-03-26,6111,旭精機工業,名M,貸借,500,7845390000,3088736.220472441,8.01,0.47,100,0.0,3,300,100,0,0,-1.0
2019-03-26,6157,日進工具,東P,貸借,65200,31122450000,24997951.807228915,15.79,2.32,100,2.4,3,12400,0,37600,1000,0.33
2019-03-26,6191,エアトリ,東P,貸借,105700,43474800000,18343797.46835443,59.31,4.47,100,0.0,3,7700,0,0,0,-1.0
2019-03-26,6210,東洋機械金属,東S,貸借,75100,12214770000,20703000.0,9.02,0.72,100,0.0,3,29900,100,6400,300,4.67
2019-03-26,6218,エンシュウ,東S,貸借,68900,7427180000,6353447.390932421,4.56,0.86,100,0.0,3,52900,5900,83300,3700,0.64
2019-03-26,6222,島精機製作所,東P,貸借,250100,127002000000,36600000.0,31.35,0.99,100,0.0,3,16500,1700,5700,800,2.89
2019-03-26,6238,フリュー,東P,貸借,335700,27730080000,28296000.0,13.76,1.45,100,0.0,3,51800,10200,900,0,57.56
2019-03-26,6240,ヤマシンフィルタ,東P,貸借,361000,51684930000,69190000.0,36.55,2.85,100,1.65,3,469000,3000,1372800,26900,0.34
2019-03-26,6247,日阪製作所,東P,貸借,64600,29263120000,32732796.420581654,15.76,0.49,100,0.15,3,6300,200,11500,100,0.55
2019-03-26,6258,平田機工,東P,貸借,124800,79272380000,10756089.552238805,16.49,1.66,100,11.4,3,12300,400,125000,1900,0.1
2019-03-26,6262,ＰＥＧＡＳＵＳ,東P,貸借,125500,15542700000,24828594.24920128,7.47,0.7,100,0.0,3,18100,0,900,0,20.11
2019-03-26,6282,オイレス工業,東P,貸借,227100,64176240000,34300502.405130945,15.57,0.99,100,2.4,3,25300,4500,25300,2400,1.0
2019-03-26,6293,日精樹脂工業,東P,貸借,91000,19888890000,22271993.281075027,6.73,0.52,100,0.0,3,52300,100,14600,0,3.58
2019-03-26,6294,オカダアイヨン,東P,貸借,58100,11051500000,8378695.981804397,10.56,1.03,100,0.0,3,16600,0,10800,3600,1.54
2019-03-26,6301,コマツ,東P,貸借,11186700,2484100000000,972250489.2367907,9.4,1.33,100,0.0,3,231800,89700,170900,36300,1.36
2019-03-26,6306,日工,東P,貸借,63000,18440000000,40000000.0,13.13,0.58,100,2.85,3,500,0,79000,1000,0.01
2019-03-26,6332,月島ホールディングス,東P,貸借,38300,64058620000,45625797.72079772,12.4,0.92,100,0.75,3,1900,0,15500,900,0.12
2019-03-26,6333,帝国電機製作所,東P,貸借,190500,22918330000,20408130.008904718,21.74,0.89,100,1.95,3,26000,3400,39500,2400,0.66
2019-03-26,6370,栗田工業,東P,貸借,481300,314903880000,116200693.72693726,25.27,1.26,100,0.0,3,3900,2000,3900,700,1.0
2019-03-26,6371,椿本チエイン,東P,貸借,78800,148914610000,38281390.74550129,10.45,0.83,100,0.0,3,9100,6400,1100,0,8.27
2019-03-26,6406,フジテック,東P,貸借,148900,109611530000,90066992.60476582,11.34,1.02,100,0.0,3,4400,2100,4400,2200,1.0
2019-03-26,6407,ＣＫＤ,東P,貸借,717200,68013620000,68909442.75582573,12.75,0.76,100,0.0,3,79000,2400,13800,0,5.72
2019-03-26,6412,平和,東P,貸借,1095800,222674010000,99809058.71806365,13.47,0.98,100,3.45,3,7200,1500,7200,2600,1.0
2019-03-26,6417,ＳＡＮＫＹＯ,東P,貸借,1224000,376309500000,447987500.0,25.47,1.01,100,4.35,3,39000,4000,42000,500,0.93
2019-03-26,6419,マースグループホールディングス,東P,貸借,38800,49620480000,22720000.0,33.74,0.72,100,0.0,3,6700,0,5700,1300,1.18
2019-03-26,6420,フクシマガリレイ,東P,貸借,117700,80320820000,22066159.34065934,11.03,1.35,100,0.6,3,5200,0,6900,600,0.75
2019-03-26,6430,ダイコク電機,東P,貸借,24800,20904430000,14783896.746817539,16.55,0.7,100,0.0,3,4900,0,3600,0,1.36
2019-03-26,6458,新晃工業,東P,貸借,92900,40627900000,27212257.20026792,9.06,0.95,100,0.15,3,4200,1000,4200,300,1.0
2019-03-26,6463,ＴＰＲ,東P,貸借,78800,77182010000,36100098.22263798,6.4,0.69,100,2.55,3,2700,0,6200,1300,0.44
2019-03-26,6485,前澤給装工業,東S,貸借,73600,23232000000,24000000.0,12.45,0.64,100,2.55,3,5400,0,16000,2800,0.34
2019-03-26,6490,日本ピラー工業,東P,貸借,195100,31628550000,25042399.049881235,7.92,0.7,100,1.95,3,7300,500,4500,1600,1.62
2019-03-26,6517,デンヨー,東P,貸借,48200,30746240000,22859657.992565054,8.87,0.52,100,0.0,3,26100,0,1600,0,16.31
2019-03-26,6562,ジーニー,東G,貸借,100900,10817250000,17733196.721311476,-1.0,3.99,100,0.0,3,30600,2300,0,0,-1.0
2019-03-26,6570,共和コーポレーション,東S,貸借,7100,3833170000,6026996.855345912,4.93,1.12,100,0.0,3,2300,0,0,0,-1.0
2019-03-26,6580,ライトアップ,東G,貸借,225200,6502720000,5806000.0,30.52,3.99,100,0.0,3,9400,1000,0,0,-1.0
2019-03-26,6586,マキタ,東P,貸借,1035200,1017800000000,280000000.0,17.71,1.72,100,0.0,3,23000,1000,800,0,28.75
