権利付最終日,銘柄コード,銘柄名,市場,貸借,始値,始値/前日終値,前日出来高,時価総額,発行株数,PER,PBR,単位,逆日歩_料率,逆日歩_日数,日証金_当日買い残高,日証金_当日買い新規,日証金_当日売り残高,日証金_当日売り新規,日証金_当日残高倍率,日証金_前日買い残高,日証金_前日買い新規,日証金_前日売り残高,日証金_前日売り新規,日証金_前日残高倍率,逆日歩確報
2020-03-27,4623,アサヒペン,東2,貸借,1730.0,1.0,1300.0,7997790000.0,4623000.0,13.43,0.57,100,0.0,1,3100.0,0.0,0.0,0.0,-1.0,3100.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4624,イサム塗料,東2,制度,2830.0,0.9957597173144876,300.0,6792000000.0,2400000.0,10.01,0.36,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4625,アトミクス,JQS,制度,591.0,0.9983079526226736,1200.0,4280020000.0,7241996.615905248,13.08,0.38,100,0.0,1,1000.0,0.0,0.0,0.0,-1.0,1000.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4636,Ｔ＆Ｋ　ＴＯＫＡ,東1,貸借,738.0,0.9769647696476964,48600.0,18490910000.0,25055433.60433604,109.79,0.41,100,2.65,1,100.0,0.0,57700.0,50100.0,0.0,300.0,0.0,7600.0,2600.0,0.04,2.65
2020-03-27,4650,ＳＤエンターテイメント,JQS,制度,512.0,0.990234375,22200.0,4606460000.0,8996992.1875,56.26,2.19,100,0.0,1,600.0,0.0,0.0,0.0,-1.0,600.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4661,オリエンタルランド,東1,貸借,13930.0,1.0373295046661881,2787400.0,5066200000000.0,363689877.9612348,73.63,5.58,100,4.0,1,22800.0,0.0,1076200.0,303700.0,0.02,26600.0,3400.0,803200.0,32400.0,0.03,4.0
2020-03-27,4662,フォーカスシステムズ,東1,制度,717.0,0.9762900976290098,90800.0,11682030000.0,16292928.870292887,11.6,1.21,100,0.0,1,23900.0,0.0,0.0,0.0,-1.0,25300.0,100.0,0.0,0.0,-1.0,0.0
2020-03-27,4665,ダスキン,東1,貸借,2833.0,0.984115778326862,154000.0,149284430000.0,52694821.74373455,25.55,1.01,100,1.95,1,0.0,0.0,65000.0,38800.0,0.0,300.0,0.0,26300.0,3900.0,0.01,1.95
2020-03-27,4671,ファルコホールディングス,東1,貸借,1837.0,0.9461077844311376,53600.0,20721680000.0,11280174.197060425,15.63,1.03,100,3.9,1,3900.0,0.0,26700.0,20800.0,0.15,4300.0,1500.0,6200.0,1400.0,0.69,3.9
2020-03-27,4676,フジ・メディア・ホールディングス,東1,貸借,1095.0,0.9890410958904108,1243400.0,256442970000.0,234194493.15068492,6.14,0.34,100,0.0,1,47200.0,2200.0,46200.0,400.0,1.02,68000.0,44200.0,68000.0,100.0,1.0,0.0
2020-03-27,4678,秀英予備校,東1,貸借,430.0,0.9372093023255814,26900.0,2885300000.0,6710000.0,5.38,0.65,100,0.05,1,1000.0,0.0,50600.0,37000.0,0.02,1900.0,0.0,14000.0,6600.0,0.14,0.05
2020-03-27,4679,田谷,東1,制度,559.0,1.033989266547406,16800.0,2850900000.0,5100000.0,-1.0,1.37,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,500.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4680,ラウンドワン,東1,貸借,596.0,1.0889261744966443,1580600.0,56889930000.0,95452902.68456376,11.03,0.81,100,0.0,1,193600.0,0.0,125900.0,84000.0,1.54,206800.0,2000.0,41900.0,2600.0,4.94,0.0
2020-03-27,4681,リゾートトラスト,東1,貸借,1104.0,1.0588768115942029,1719000.0,119806960000.0,108520797.10144928,16.57,0.92,100,6.55,1,8500.0,3000.0,592300.0,496600.0,0.01,29100.0,5500.0,98900.0,56300.0,0.29,6.55
2020-03-27,4691,ワシントンホテル,東2,不明,642.0,1.0591900311526479,21700.0,7813140000.0,12170000.0,19.13,0.54,100,0.0,1,8800.0,0.0,0.0,0.0,-1.0,8900.0,300.0,0.0,0.0,-1.0,0.0
2020-03-27,4694,ビー・エム・エル,東1,貸借,2840.0,0.9355633802816902,212300.0,125001820000.0,44014725.35211267,18.99,1.59,100,0.1,1,2700.0,200.0,27100.0,25200.0,0.1,7300.0,500.0,1900.0,800.0,3.84,0.1
2020-03-27,4718,早稲田アカデミー,東1,貸借,881.0,0.9875141884222476,59900.0,14686220000.0,16669943.24631101,18.07,1.69,100,8.0,1,0.0,0.0,79400.0,49800.0,0.0,1100.0,0.0,29700.0,5200.0,0.04,8.0
2020-03-27,4720,城南進学研究社,JQS,制度,391.0,0.9820971867007672,11900.0,3494690000.0,8937826.086956521,10.52,0.8,100,0.0,1,1400.0,0.0,0.0,0.0,-1.0,1500.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4732,ユー・エス・エス,東1,貸借,1527.0,1.008513425016372,1165100.0,478332750000.0,313250000.0,18.47,2.09,100,0.05,1,11400.0,1000.0,52000.0,25800.0,0.22,19200.0,900.0,26200.0,1000.0,0.73,0.05
2020-03-27,4733,オービックビジネスコンサルタント,東1,制度,4310.0,0.9756380510440836,210100.0,347834240000.0,80704000.0,32.53,2.73,100,0.0,1,4800.0,0.0,0.0,0.0,-1.0,5100.0,100.0,0.0,0.0,-1.0,0.0
2020-03-27,4765,モーニングスター,東1,貸借,383.0,1.0156657963446476,66400.0,32161880000.0,83973577.0234987,25.8,3.57,100,0.05,1,600.0,0.0,21000.0,2200.0,0.03,1400.0,0.0,19300.0,9600.0,0.07,0.05
2020-03-27,4792,山田コンサルティンググループ,東1,貸借,905.0,1.011049723756906,95400.0,18005880000.0,19896000.0,13.94,1.45,100,0.0,1,20400.0,5300.0,20400.0,0.0,1.0,20400.0,500.0,20400.0,0.0,1.0,0.0
2020-03-27,4801,セントラルスポーツ,東1,制度,2397.0,0.999165623696287,35600.0,27484720000.0,11466299.541093033,12.56,1.09,100,0.0,1,2100.0,0.0,0.0,0.0,-1.0,2300.0,100.0,0.0,0.0,-1.0,0.0
2020-03-27,4816,東映アニメーション,JQS,制度,4710.0,1.040339702760085,91300.0,197820000000.0,42000000.0,16.84,2.58,100,0.1,1,5000.0,500.0,9700.0,3900.0,0.52,5100.0,400.0,5900.0,100.0,0.86,0.1
2020-03-27,4828,ビジネスエンジニアリング,東1,制度,2420.0,1.0148760330578512,12000.0,14520000000.0,6000000.0,16.7,2.83,100,0.0,1,1600.0,0.0,1600.0,300.0,1.0,2000.0,100.0,1300.0,0.0,1.54,0.0
2020-03-27,4837,シダックス,JQS,貸借,327.0,1.033639143730887,114700.0,13383830000.0,40929143.73088685,-1.0,1.83,100,4.0,1,32500.0,22800.0,412800.0,233700.0,0.08,10700.0,0.0,179100.0,24100.0,0.06,4.0
2020-03-27,4838,スペースシャワーネットワーク,JQS,制度,448.0,0.9977678571428572,7400.0,5076190000.0,11330781.25,64.98,1.15,100,0.0,1,1400.0,0.0,0.0,0.0,-1.0,1400.0,500.0,0.0,0.0,-1.0,0.0
2020-03-27,4901,富士フイルムホールディングス,東1,貸借,4847.0,0.9837012585104188,3018400.0,2494300000000.0,514606973.3855993,15.88,1.02,100,0.0,1,117200.0,700.0,51800.0,47600.0,2.26,164200.0,14700.0,4300.0,0.0,38.19,0.0
2020-03-27,4917,マンダム,東1,貸借,2061.0,0.9699175157690442,415200.0,99482840000.0,48269209.12178554,20.81,1.38,100,4.8,1,1400.0,0.0,42900.0,41200.0,0.03,2700.0,0.0,2200.0,300.0,1.23,4.8
2020-03-27,4921,ファンケル,東1,貸借,2473.0,1.0004043671653862,817500.0,322363460000.0,130353198.5442782,29.74,4.46,100,0.05,1,6300.0,0.0,21400.0,16200.0,0.29,8100.0,2100.0,5200.0,600.0,1.56,0.05
2020-03-27,4922,コーセー,東1,貸借,13350.0,0.997003745318352,338000.0,808910420000.0,60592540.82397004,28.54,3.41,100,0.25,1,6300.0,200.0,18000.0,9900.0,0.35,8400.0,1000.0,8400.0,0.0,1.0,0.25
2020-03-27,4923,コタ,東1,貸借,1304.0,1.008435582822086,54780.0,29325060000.0,22488542.944785275,24.8,3.32,100,0.0,1,3960.0,110.0,2750.0,220.0,1.44,4070.0,220.0,2530.0,220.0,1.61,0.0
2020-03-27,4925,ハーバー研究所,JQS,貸借,4750.0,1.0105263157894735,12900.0,18691250000.0,3935000.0,13.68,1.5,100,0.0,1,5400.0,300.0,5400.0,100.0,1.0,5300.0,200.0,5300.0,0.0,1.0,0.0
2020-03-27,4926,シーボン,東1,制度,2328.0,0.9858247422680412,7300.0,9966630000.0,4281198.453608247,-1.0,1.22,100,0.0,1,200.0,100.0,0.0,0.0,-1.0,100.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,4928,ノエビアホールディングス,東1,貸借,5380.0,0.9758364312267658,116500.0,183762630000.0,34156622.67657992,32.71,3.8,100,0.1,1,300.0,0.0,29200.0,17700.0,0.01,900.0,0.0,14200.0,3700.0,0.06,0.1
2020-03-27,4951,エステー,東1,貸借,1595.0,0.9510971786833856,54000.0,36685000000.0,23000000.0,15.62,1.19,100,2.8,1,1100.0,0.0,17900.0,14300.0,0.06,1600.0,0.0,3600.0,1800.0,0.44,2.8
2020-03-27,4970,東洋合成工業,JQS,制度,4060.0,0.9790640394088672,117600.0,33062160000.0,8143389.162561578,17.39,3.05,100,0.0,1,4000.0,100.0,0.0,0.0,-1.0,4200.0,500.0,0.0,0.0,-1.0,0.0
2020-03-27,4977,新田ゼラチン,東1,貸借,565.0,0.9805309734513274,54700.0,10381290000.0,18373964.60176992,-1.0,0.66,100,0.0,1,14200.0,9900.0,14200.0,9200.0,1.0,5200.0,1000.0,5200.0,300.0,1.0,0.0
2020-03-27,4990,昭和化学工業,東2,制度,528.0,0.8181818181818182,141500.0,6324910000.0,11978996.212121213,15.08,1.04,100,0.0,1,9900.0,3100.0,0.0,0.0,-1.0,6900.0,600.0,0.0,0.0,-1.0,0.0
2020-03-27,4994,大成ラミック,東1,貸借,2534.0,0.9806629834254144,14300.0,17858360000.0,7047498.026835042,15.88,0.87,100,5.75,1,0.0,0.0,5400.0,4800.0,0.0,500.0,0.0,600.0,100.0,0.83,5.75
2020-03-27,4998,フマキラー,東2,貸借,1239.0,0.9685230024213076,47100.0,20431110000.0,16490000.0,26.52,1.27,100,0.0,1,10100.0,0.0,3600.0,2900.0,2.81,10500.0,200.0,1100.0,300.0,9.55,0.0
2020-03-27,4999,セメダイン,東2,制度,685.0,1.0204379562043795,2600.0,10389390000.0,15166992.700729927,12.88,0.86,100,0.0,1,1500.0,100.0,0.0,0.0,-1.0,2400.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5121,藤倉コンポジット,東1,貸借,382.0,0.9816753926701568,90700.0,8956450000.0,23446204.188481674,22.87,0.38,100,0.0,1,7000.0,0.0,21300.0,18300.0,0.33,16100.0,0.0,4100.0,1200.0,3.93,0.0
2020-03-27,5142,アキレス,東1,貸借,1499.0,0.9553035356904604,44200.0,23778200000.0,15862708.472314876,12.44,0.57,100,0.0,1,10400.0,0.0,700.0,700.0,14.86,10900.0,600.0,0.0,0.0,-1.0,0.0
2020-03-27,5161,西川ゴム工業,東2,制度,1241.0,0.9959709911361804,15000.0,24814270000.0,19995382.755842064,5.42,0.4,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,300.0,300.0,0.0,0.0,-1.0,0.0
2020-03-27,5185,フコク,東1,貸借,650.0,1.0,35500.0,11445930000.0,17609123.076923076,34.84,0.37,100,1.55,1,6700.0,0.0,66800.0,54700.0,0.1,7700.0,0.0,13000.0,3900.0,0.59,1.55
2020-03-27,5186,ニッタ,東1,貸借,2080.0,0.9673076923076924,74300.0,62966800000.0,30272500.0,9.69,0.57,100,0.1,1,1500.0,0.0,10800.0,5900.0,0.14,4900.0,400.0,4900.0,1000.0,1.0,0.1
2020-03-27,5217,テクノクオーツ,JQS,制度,10000.0,0.975,1000.0,7800000000.0,780000.0,7.79,0.8,100,0.0,1,600.0,0.0,0.0,0.0,-1.0,700.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5261,リソルホールディングス,東1,制度,3795.0,0.9828722002635046,14600.0,21116130000.0,5564197.628458498,197.57,1.59,100,0.0,1,1100.0,0.0,0.0,0.0,-1.0,1100.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5273,三谷セキサン,東1,貸借,4265.0,0.9589683470105508,25500.0,106567840000.0,24986597.889800705,14.58,1.37,100,2.3,1,0.0,0.0,55000.0,16000.0,0.0,0.0,0.0,39800.0,2000.0,0.0,2.3
2020-03-27,5331,ノリタケカンパニーリミテド,東1,貸借,3410.0,0.9926686217008798,41400.0,50614110000.0,14842847.50733138,14.39,0.49,100,0.0,1,900.0,0.0,900.0,200.0,1.0,1100.0,300.0,700.0,0.0,1.57,0.0
2020-03-27,5332,ＴＯＴＯ,東1,貸借,3685.0,1.023066485753053,929200.0,652176070000.0,176981294.43690637,26.46,1.87,100,1.0,1,19300.0,100.0,96600.0,48700.0,0.2,23400.0,200.0,54400.0,5000.0,0.43,1.0
2020-03-27,5343,ニッコー,名2,非制度,132.0,1.0378787878787878,3300.0,3190700000.0,24171969.69696969,25.43,2.18,100,0.0,1,2700.0,0.0,0.0,0.0,-1.0,2700.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5344,ＭＡＲＵＷＡ,東1,貸借,6280.0,1.0143312101910829,70100.0,77696160000.0,12372000.0,13.14,1.3,100,0.15,1,2100.0,300.0,4700.0,2200.0,0.45,4100.0,500.0,4100.0,700.0,1.0,0.15
2020-03-27,5363,ＴＹＫ,東1,貸借,269.0,0.9368029739776952,59100.0,12233310000.0,45476988.84758365,8.85,0.42,100,0.35,1,0.0,0.0,40600.0,36100.0,0.0,4100.0,0.0,4500.0,200.0,0.91,0.35
2020-03-27,5401,日本製鉄,東1,貸借,956.0,1.1035564853556483,7951700.0,908507260000.0,950321401.67364,-1.0,0.33,100,0.0,1,323800.0,20500.0,323800.0,43200.0,1.0,408200.0,90700.0,408200.0,117800.0,1.0,0.0
2020-03-27,5411,ジェイ　エフ　イー　ホールディングス,東1,貸借,761.0,1.0657030223390276,6335100.0,467587620000.0,614438396.846255,-1.0,0.27,100,0.0,1,206300.0,3800.0,48200.0,28200.0,4.28,261900.0,79100.0,114000.0,700.0,2.3,0.0
2020-03-27,5440,共英製鋼,東1,貸借,1314.0,1.0235920852359208,224300.0,58996930000.0,44898729.07153729,4.97,0.38,100,0.05,1,22900.0,0.0,42600.0,32400.0,0.54,32200.0,1000.0,10200.0,1700.0,3.16,0.05
2020-03-27,5445,東京鐵鋼,東1,制度,1101.0,1.044504995458674,65400.0,10311200000.0,9365304.268846504,2.57,0.24,100,0.0,1,2500.0,0.0,0.0,0.0,-1.0,4800.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5446,北越メタル,東2,制度,1114.0,1.0269299820466786,24900.0,4449310000.0,3993994.6140035912,4.44,0.27,100,0.0,1,22900.0,100.0,0.0,0.0,-1.0,22800.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5449,大阪製鐵,東1,貸借,1215.0,0.9917695473251028,66700.0,51370170000.0,42279975.30864198,11.18,0.32,100,0.0,1,9000.0,0.0,56900.0,48400.0,0.16,10000.0,0.0,8700.0,3200.0,1.15,0.0
2020-03-27,5451,淀川製鋼所,東1,貸借,1853.0,0.9616837560712358,80600.0,66406380000.0,35837226.11980572,14.14,0.36,100,6.15,1,200.0,0.0,23100.0,18500.0,0.01,200.0,0.0,4600.0,1600.0,0.04,6.15
2020-03-27,5463,丸一鋼管,東1,貸借,2666.0,1.0127531882970742,399900.0,250604000000.0,94000000.0,34.73,0.86,100,9.8,1,1500.0,0.0,50900.0,18100.0,0.03,2500.0,0.0,34300.0,1400.0,0.07,9.8
2020-03-27,5481,山陽特殊製鋼,東1,貸借,965.0,1.0259067357512954,214700.0,52599550000.0,54507305.69948187,-1.0,0.29,100,0.0,1,11800.0,0.0,11800.0,1600.0,1.0,12300.0,2800.0,12300.0,2900.0,1.0,0.0
2020-03-27,5659,日本精線,東1,貸借,3270.0,0.9785932721712538,31600.0,21229790000.0,6492290.519877676,14.38,0.65,100,54.4,1,8200.0,4000.0,22800.0,17000.0,0.36,4500.0,300.0,6000.0,1200.0,0.75,54.4
2020-03-27,5711,三菱マテリアル,東1,貸借,2216.0,0.980595667870036,768200.0,291380800000.0,131489530.68592058,-1.0,0.57,100,0.0,1,29400.0,16500.0,34000.0,15700.0,0.86,22400.0,5600.0,27200.0,4100.0,0.82,0.0
2020-03-27,5757,ＣＫサンエツ,東1,制度,2770.0,0.9927797833935018,7600.0,24561590000.0,8867000.0,6.55,0.64,100,0.0,1,300.0,0.0,0.0,0.0,-1.0,1200.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5807,東京特殊電線,東1,貸借,2629.0,0.9623430962343096,17700.0,17900300000.0,6808786.610878661,15.04,1.32,100,2.7,1,1400.0,0.0,3100.0,800.0,0.45,1500.0,0.0,2400.0,100.0,0.63,2.7
2020-03-27,5821,平河ヒューテック,東1,制度,887.0,1.0090191657271703,54300.0,15635850000.0,17627790.30439684,7.51,0.48,100,0.0,1,1300.0,0.0,0.0,0.0,-1.0,2600.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5857,アサヒホールディングス,東1,貸借,2346.0,0.988917306052856,386000.0,93498290000.0,39854343.56351236,9.38,1.33,100,0.0,1,9700.0,300.0,5900.0,1900.0,1.64,10500.0,1400.0,4000.0,300.0,2.63,0.0
2020-03-27,5902,ホッカンホールディングス,東1,貸借,1743.0,0.9541021227768216,32900.0,23477140000.0,13469386.11589214,10.79,0.41,100,3.7,1,0.0,0.0,21400.0,15900.0,0.0,1000.0,0.0,5500.0,700.0,0.18,3.7
2020-03-27,5909,コロナ,東1,制度,959.0,0.9801876955161628,16100.0,28139410000.0,29342450.46923879,72.73,0.39,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,5911,横河ブリッジホールディングス,東1,貸借,1864.0,0.9780042918454936,150700.0,84932790000.0,45564801.50214592,8.57,0.86,100,0.0,1,3500.0,0.0,3700.0,1900.0,0.95,4000.0,900.0,1900.0,0.0,2.11,0.0
2020-03-27,5923,高田機工,東1,貸借,2349.0,0.9944657300979141,8100.0,5256080000.0,2237581.9497658582,6.7,0.29,100,0.0,1,5600.0,0.0,1200.0,0.0,4.67,6200.0,0.0,1200.0,0.0,5.17,0.0
2020-03-27,5929,三和ホールディングス,東1,貸借,793.0,1.060529634300126,1297100.0,183183000000.0,231000000.0,7.94,1.05,100,0.0,1,18000.0,0.0,11000.0,4600.0,1.64,21700.0,1000.0,8900.0,0.0,2.44,0.0
2020-03-27,5935,元旦ビューティ工業,JQS,制度,4050.0,1.0,100.0,3125000000.0,771604.938271605,8.66,0.76,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,100.0,100.0,0.0,0.0,-1.0,0.0
2020-03-27,5939,大谷工業,JQS,制度,4900.0,1.063265306122449,2200.0,4312000000.0,880000.0,17.13,1.3,100,0.0,1,100.0,0.0,0.0,0.0,-1.0,300.0,200.0,0.0,0.0,-1.0,0.0
2020-03-27,5949,ユニプレス,東1,貸借,992.0,1.0161290322580645,218900.0,47607930000.0,47991864.91935484,-1.0,0.33,100,0.0,1,3200.0,2300.0,11400.0,8800.0,0.28,5500.0,0.0,2600.0,0.0,2.12,0.0
2020-03-27,5970,ジーテクト,東1,貸借,1067.0,1.0665417057169635,135600.0,46874650000.0,43931255.85754452,8.13,0.38,100,0.0,1,112900.0,1000.0,20400.0,19400.0,5.53,113400.0,700.0,1000.0,400.0,113.4,0.0
2020-03-27,5975,東プレ,東1,貸借,1199.0,1.0208507089241037,286800.0,64772160000.0,54021818.18181818,7.46,0.43,100,0.0,1,700.0,0.0,52300.0,47100.0,0.01,5200.0,1800.0,5300.0,2800.0,0.98,0.0
2020-03-27,5976,ネツレン,東1,貸借,683.0,0.9502196193265008,217300.0,29908910000.0,43790497.80380674,111.61,0.5,100,1.4,1,500.0,0.0,108800.0,91300.0,0.0,1500.0,300.0,18200.0,9400.0,0.08,1.4
2020-03-27,5988,パイオラックス,東1,貸借,1518.0,0.9868247694334652,214500.0,59587720000.0,39254097.4967062,10.19,0.59,100,3.5,1,0.0,0.0,117400.0,104900.0,0.0,10300.0,0.0,12500.0,8600.0,0.82,3.5
2020-03-27,5989,エイチワン,東1,貸借,532.0,0.9774436090225564,98000.0,15104980000.0,28392819.54887218,12.2,0.26,100,2.0,1,3800.0,0.0,130500.0,129400.0,0.03,4900.0,0.0,1100.0,0.0,4.45,2.0
2020-03-27,6005,三浦工業,東1,貸借,3705.0,0.9514170040485832,499800.0,464203560000.0,125291109.31174088,30.38,3.13,100,3.0,1,0.0,0.0,166500.0,27900.0,0.0,0.0,0.0,141100.0,10700.0,0.0,3.0
2020-03-27,6059,ウチヤマホールディングス,東1,貸借,345.0,1.0115942028985507,90400.0,7458480000.0,21618782.60869565,2514.78,0.41,100,4.0,1,2200.0,0.0,198700.0,188500.0,0.01,10200.0,2400.0,10200.0,1800.0,1.0,4.0
2020-03-27,6073,アサンテ,東1,貸借,1549.0,0.9974176888315042,35200.0,19117600000.0,12341897.998708844,12.1,1.42,100,4.65,1,800.0,500.0,20900.0,19400.0,0.04,300.0,0.0,1700.0,1000.0,0.18,4.65
2020-03-27,6074,ジェイエスエス,JQS,制度,435.0,0.9885057471264368,3400.0,1751330000.0,4026045.9770114943,9.09,0.59,100,0.0,1,10000.0,0.0,0.0,0.0,-1.0,10000.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6082,ライドオンエクスプレスホールディングス,東1,制度,1234.0,1.0153970826580228,133300.0,13122350000.0,10633995.137763372,16.24,2.19,100,0.0,1,9400.0,0.0,0.0,0.0,-1.0,11000.0,1200.0,0.0,0.0,-1.0,0.0
2020-03-27,6087,アビスト,東1,制度,2009.0,1.0054753608760578,25900.0,7995820000.0,3980000.0,57.25,1.32,100,0.0,1,1300.0,0.0,0.0,0.0,-1.0,2300.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6089,ウィルグループ,東1,貸借,593.0,1.0354131534569984,275100.0,13236590000.0,22321399.66273187,5.54,2.52,100,0.05,1,91400.0,600.0,156800.0,43000.0,0.58,114800.0,3700.0,114800.0,7100.0,1.0,0.05
2020-03-27,6096,レアジョブ,東1,制度,1873.0,1.0523224773091298,161100.0,17777010000.0,9491195.942338496,82.21,12.36,100,0.0,1,11900.0,1400.0,0.0,0.0,-1.0,10500.0,300.0,0.0,0.0,-1.0,0.0
2020-03-27,6111,旭精機工業,名2,非制度,2030.0,1.0024630541871922,600.0,6270140000.0,3088738.9162561577,12.1,0.39,100,0.0,1,400.0,0.0,0.0,0.0,-1.0,400.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6144,西部電機,東2,制度,959.0,0.9968717413972888,800.0,14538440000.0,15160000.0,10.51,0.65,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6157,日進工具,東1,制度,2447.0,1.0012259910093992,17300.0,30597280000.0,12503996.73069064,19.79,2.13,100,0.05,1,2100.0,0.0,7300.0,3900.0,0.29,2300.0,0.0,4100.0,400.0,0.56,0.05
2020-03-27,6186,一蔵,東1,制度,491.0,1.0285132382892055,26700.0,2707340000.0,5513930.753564155,22.55,0.45,100,0.0,1,3500.0,0.0,0.0,0.0,-1.0,5100.0,700.0,0.0,0.0,-1.0,0.0
2020-03-27,6191,エアトリ,東1,制度,770.0,1.0506493506493506,728000.0,15488780000.0,20115298.701298706,-1.0,1.67,100,0.0,1,21200.0,0.0,0.0,0.0,-1.0,22000.0,800.0,0.0,0.0,-1.0,0.0
2020-03-27,6210,東洋機械金属,東1,貸借,418.0,0.9641148325358851,95100.0,8653850000.0,20702990.43062201,9.75,0.48,100,0.8,1,7400.0,0.0,55300.0,26800.0,0.13,13000.0,0.0,28500.0,6700.0,0.46,0.8
2020-03-27,6222,島精機製作所,東1,貸借,1489.0,1.007387508394896,209000.0,53306200000.0,35800000.0,-1.0,0.47,100,0.0,1,14300.0,0.0,10700.0,6200.0,1.34,17000.0,800.0,4500.0,600.0,3.78,0.0
2020-03-27,6238,フリュー,東1,貸借,859.0,1.0279394644935973,210300.0,24306260000.0,28295995.343422584,7.83,1.25,100,2.65,1,6300.0,300.0,93200.0,92300.0,0.07,9200.0,100.0,900.0,0.0,10.22,2.65
2020-03-27,6240,ヤマシンフィルタ,東1,貸借,745.0,0.9932885906040269,697800.0,51546550000.0,69190000.0,84.77,2.83,100,0.5,1,198100.0,2000.0,1156300.0,6000.0,0.17,283400.0,1900.0,1150300.0,12500.0,0.25,0.5
2020-03-27,6249,ゲームカード・ジョイコホールディングス,JQS,制度,1166.0,0.9931389365351628,3900.0,16630650000.0,14262993.138936535,13.24,0.4,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,400.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6258,平田機工,東1,貸借,4685.0,1.0106723585912487,120100.0,50392280000.0,10756089.647812167,27.86,1.05,100,0.1,1,17900.0,1100.0,27500.0,16500.0,0.65,23100.0,2800.0,11200.0,4300.0,2.06,0.1
2020-03-27,6262,ペガサスミシン製造,東1,貸借,351.0,1.0056980056980056,104700.0,8714830000.0,24828575.49857549,-1.0,0.41,100,1.1,1,7400.0,600.0,68100.0,49300.0,0.11,12700.0,0.0,27300.0,8000.0,0.47,1.1
2020-03-27,6282,オイレス工業,東1,貸借,1361.0,0.9566495224099928,228600.0,46682980000.0,34300499.63262307,12.42,0.72,100,3.85,1,800.0,0.0,103200.0,92600.0,0.01,10700.0,9000.0,10700.0,7800.0,1.0,3.85
2020-03-27,6292,カワタ,東1,制度,728.0,0.9766483516483516,57200.0,5248880000.0,7210000.0,4.77,0.49,100,0.0,1,5600.0,100.0,0.0,0.0,-1.0,6000.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6293,日精樹脂工業,東1,貸借,994.0,0.9688128772635816,68100.0,22138360000.0,22271991.95171026,30.85,0.6,100,2.35,1,4100.0,100.0,59100.0,38600.0,0.07,4000.0,0.0,22100.0,6300.0,0.18,2.35
2020-03-27,6294,オカダアイヨン,東1,制度,891.0,1.0101010101010102,66100.0,7465420000.0,8378698.092031426,8.1,0.67,100,8.0,1,4100.0,0.0,120600.0,114400.0,0.03,6400.0,100.0,6200.0,4100.0,1.03,8.0
2020-03-27,6301,コマツ,東1,貸借,1920.0,0.96875,8664400.0,1867300000000.0,972552083.3333334,11.79,1.02,100,0.05,1,152100.0,9800.0,416200.0,133000.0,0.37,310300.0,125500.0,310300.0,94700.0,1.0,0.05
2020-03-27,6332,月島機械,東1,貸借,1316.0,0.946808510638298,106600.0,60043550000.0,45625797.87234042,9.99,0.86,100,0.0,1,2100.0,1000.0,3600.0,2300.0,0.58,1400.0,0.0,1300.0,300.0,1.08,0.0
2020-03-27,6333,帝国電機製作所,東1,貸借,1315.0,0.9863117870722432,106500.0,26836700000.0,20408136.88212928,8.2,0.96,100,2.35,1,2100.0,0.0,52500.0,42800.0,0.04,4600.0,300.0,9700.0,5200.0,0.47,2.35
2020-03-27,6365,電業社機械製作所,東2,制度,2104.0,0.9767110266159696,2000.0,10050590000.0,4776896.387832698,7.11,0.47,100,0.0,1,400.0,0.0,0.0,0.0,-1.0,400.0,0.0,0.0,0.0,-1.0,0.0
2020-03-27,6370,栗田工業,東1,貸借,2535.0,0.9850098619329388,939600.0,294568750000.0,116200690.33530572,15.57,1.17,100,0.0,1,4100.0,900.0,9300.0,6200.0,0.44,7100.0,300.0,3100.0,800.0,2.29,0.0
